,Ciudad,Entidad,Derecho,MA,Sociedad,Político,Gobierno,Factores,Economía,Precursores,RI,Innovación,GENERAL,anio,poblacion,pea,p ocupada,act economica,tamaño,region,PIB,Destino,hacia,desde
2083,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Hermosillo,23.0,64.0
2084,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Matamoros,104.0,0.0
2085,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,México,243951.0,243246.0
2086,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Monterrey,22043.0,21223.0
2087,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Puebla,94.0,117.0
2088,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Tapachula,115.0,63.0
2089,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Tijuana,42136.0,40925.0
2090,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Toluca,977.0,1362.0
2091,Oaxaca,Oaxaca,85.9029775216906,61.5944373561205,61.38706196148996,63.18497748197082,48.791103091660425,49.502544132421825,21.632674987255257,31.753078496454258,25.392454420028198,20.875508177928975,47.00168176270209,2015,688019,306966,299166,62407712.004976906,De 500 mil a un millón,Sur-Sureste,45499314.0,Veracruz,51.0,195.0
2093,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Aguascalientes,37.0,89.0
2094,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Cancún,44576.0,42610.0
2095,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Ciudad del Carmen,4.0,3.0
2096,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Guadalajara,6567.0,7173.0
2097,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Hermosillo,4.0,2.0
2098,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,León,80.0,127.0
2099,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Los Mochis,11.0,6.0
2100,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Mazatlán,5.0,0.0
2101,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,México,1343.0,0.0
2102,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Monterrey,41253.0,42090.0
2103,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Oaxaca,117.0,94.0
2104,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Tijuana,32383.0,30398.0
2105,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Toluca,102.0,111.0
2106,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Veracruz,7.0,162.0
2107,Puebla,Puebla,84.92503428727134,60.37077484324787,58.955312848305645,41.83642864891783,65.08035629812288,46.24518169456444,27.673850812838378,35.46654729570302,39.33276839430284,26.69740975916883,48.658366488244305,2015,3109726,1496984,1443208,343847797.03858715,Más de un millón,Centro,592173693.0,Villahermosa,124.0,0.0
2109,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Acapulco,3662.0,3604.0
2110,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Cancún,22805.0,22782.0
2111,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Culiacán,44.0,46.0
2112,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Guadalajara,10427.0,10343.0
2113,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,México,10329.0,6390.0
2114,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Monterrey,88652.0,89777.0
2115,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Puerto Vallarta,1598.0,1721.0
2116,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Saltillo,84.0,40.0
2117,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,San Luis Potosí,35.0,130.0
2118,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Tampico,265.0,58.0
2119,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Tijuana,14367.0,14514.0
2120,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Toluca,46.0,0.0
2121,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Tuxtla Gutiérrez,43.0,199.0
2122,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Veracruz,128.0,181.0
2123,Querétaro,Querétaro,87.158216039391,62.76397562964567,50.86467425341997,62.52555977945366,65.85879487998349,63.00377800507592,44.94129719302371,34.302022555686065,43.628619360254724,38.7768442774956,55.38237819734298,2015,1422865,612326,585640,280998967.225542,Más de un millón,Centro,547723618.0,Zacatecas,19.0,41.0
2125,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Acapulco,535.0,68.0
2126,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Aguascalientes,15095.0,15357.0
2127,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Chihuahua,6418.0,6417.0
2128,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Durango,39.0,0.0
2129,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Guadalajara,255413.0,258466.0
2130,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,León,44845.0,43075.0
2131,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Mérida,898.0,151.0
2132,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,México,1950155.0,1920831.0
2133,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Monterrey,429035.0,429920.0
2134,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Puebla,42610.0,44576.0
2135,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Querétaro,22782.0,22805.0
2136,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Reynosa,21390.0,18597.0
2137,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,San Luis Potosí,15359.0,15553.0
2138,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Tampico,17584.0,17621.0
2139,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Tijuana,8452.0,8364.0
2140,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Toluca,82466.0,81893.0
2141,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Tuxtla Gutiérrez,33489.0,34499.0
2142,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Veracruz,83174.0,83103.0
2143,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Villahermosa,28774.0,29922.0
2144,Cancún,Quintana Roo,82.45688580170031,45.66950273779292,48.2302141567488,56.608395714647926,63.2756180420552,61.303832450216994,34.90610048410283,40.503983395647616,69.51808351191684,14.028141117972112,51.65007574128016,2015,827532,438013,422803,172858517.725455,De 500 mil a un millón,Sur-Sureste,129816730.0,Zacatecas,49.0,0.0
2145,Chetumal,Quintana Roo,84.83152325636264,53.81448726069521,52.163644710261174,66.6431709728276,51.16968167486793,53.689066957358946,27.40109382536137,31.404406881843027,30.303158470651148,26.14664651552463,47.75668805257537,2015,257030,114868,112895,34632275.0327156,De 250 a 500 mil,Sur-Sureste,14925620.0,México,87078.0,87732.0
2147,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Acapulco,87.0,0.0
2148,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Cancún,15553.0,15359.0
2149,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,México,118304.0,118654.0
2150,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Monterrey,15148.0,15422.0
2151,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Puebla,33.0,0.0
2152,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Puerto Vallarta,646.0,727.0
2153,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Querétaro,130.0,35.0
2154,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Tijuana,7368.0,7026.0
2155,San Luis Potosí,San Luis Potosí,83.93134262634334,57.24838032934864,64.9868281228748,65.24573682652269,59.74736648662414,60.528357726017,41.37791468060946,36.97257124868197,42.90401244147146,23.078462573659944,53.60209730621534,2015,1204560,575430,553763,209333665.437888,Más de un millón,Centro-Occidente,384272676.0,Toluca,43.0,20.0
2156,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Acapulco,87.0,0.0
2157,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Chihuahua,210.0,150.0
2158,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Durango,8.0,30.0
2159,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Guadalajara,20317.0,20276.0
2160,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Hermosillo,58.0,141.0
2161,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,La Paz,9657.0,9454.0
2162,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Mazatlán,28.0,38.0
2163,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,México,67766.0,67836.0
2164,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Monclova,75.0,0.0
2165,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Puebla,6.0,11.0
2166,Los Mochis,Sinaloa,81.70586398353738,54.16499984234454,68.71284537548722,63.54530328883128,63.94397345543481,59.91032676198041,31.68149591206426,38.672197798957676,0.8922877136686769,20.78418936200168,48.4013483494308,2015,471602,235174,229143,54766678.335302,De 250 a 500 mil,Noroeste,47794258.0,Tijuana,28702.0,25771.0
2167,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,Aguascalientes,190.0,113.0
2168,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,Chihuahua,1980.0,2058.0
2169,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,Guadalajara,52094.0,51704.0
2170,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,Hermosillo,24570.0,21671.0
2171,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,La Paz,23001.0,23401.0
2172,Culiacán,Sinaloa,53.811004644504,54.150634017476676,66.14470262934611,63.609427664440176,58.92427374198764,61.860557051918086,36.604242904444,45.8120875977304,25.19637837715838,29.1363073621795,49.52496159911851,2015,947345,441460,423227,121632351.06014301,De 500 mil a un millón,Noroeste,114055528.0,Los Mochis,245.0,0.0
